"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-118.18","50.96","REVELSTOKE A","1176749","1995-06","1995","06","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1995-07","1995","07","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1995-08","1995","08","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1995-09","1995","09","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1995-10","1995","10","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1995-11","1995","11","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1995-12","1995","12","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1996-01","1996","01","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1996-02","1996","02","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1996-03","1996","03","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1996-04","1996","04","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1996-05","1996","05","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1996-06","1996","06","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1996-07","1996","07","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1996-08","1996","08","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1996-09","1996","09","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1996-10","1996","10","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1996-11","1996","11","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1996-12","1996","12","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1997-01","1997","01","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1997-02","1997","02","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1997-03","1997","03","","","","","","","","","","","","","","","","","","","","","",""
